node_id,packet_rate,drop_rate,energy_level,routing_changes,neighbor_count,traffic_anomaly,label
70,118.5575630260569,0.1114601158504551,0.5981290389228986,0,12,0.5878440657807176,0
71,94.94692462263231,0.07096006950728981,0.854050903413181,1,6,0.7138343857024101,0
72,31.858724968758963,0.0,0.07499077493353892,15,12,1.7574411755011452,1
73,10.607432883596264,0.01454439328460312,0.5229287644904276,0,14,1.5968207299944217,0
74,99.70075713003176,0.6901451150631401,0.9266980468912245,0,10,1.4965022666934167,1
75,87.75430782323788,0.022083583761895446,0.9277491129709176,2,6,0.6959732475449725,0
76,90.1907884845086,0.0,0.3007419108853508,16,13,1.4598960311757871,1
77,94.83973813545403,0.11452264143898133,0.5432777268289236,2,12,1.6582284972396732,0
78,18.14491169074994,0.0,0.6707436065085929,10,30,1.7909026247904358,1
79,49.43123013986999,0.08858023028359419,0.990993793684525,3,9,0.5198469187904273,0
80,22.74559654776427,0.08812861014059833,0.8632074857859942,1,7,1.5267126528177166,0
81,104.9413768463153,0.008699831280606545,0.4163004527353359,3,11,0.5286464834048066,0
82,78.56279395103137,0.10743586052507365,0.43912275475629525,1,6,1.5603092683151578,0
83,46.39878273379141,0.05324824350703255,0.6783588260873996,3,5,1.453432047098007,0
84,16.9914185314626,0.45204615733520026,0.945532123516936,3,4,0.7225217943784588,1
85,44.20805538872284,0.6892111610629126,0.7232210787716286,2,3,1.6491826270176955,1
86,45.77016542294218,0.07916607871679114,0.6986875048205741,3,13,0.6025214272845367,0
87,90.25667961718705,0.11516270629368167,0.4632842199739784,2,8,1.7395981606169502,0
88,80.13132184907344,0.012001485642786828,0.7940680628345764,3,12,0.8928938672723434,0
89,107.59340168339592,0.057873175138389445,0.8932618963601353,1,4,1.5332777934509974,0
90,61.94364176781442,0.005953528399431813,0.6282520045045374,3,10,1.8855340115328054,0
91,23.155367053213187,0.05994545079884585,0.8653671105551966,2,8,1.0097405370101735,0
92,159.22246787015303,0.5658871672510142,0.9786859923404869,4,14,1.2543411169106289,1
93,93.68635534785872,0.0,0.5222598754766135,12,35,1.1946770509256757,1
94,71.74049173264459,0.0,0.7139977787168448,9,17,0.7364170235943022,1
95,94.8063897950017,0.030271129258508524,0.5722827748507453,1,4,1.3854680157361425,0
96,64.31751560008298,0.10932786351286447,0.8757126514203036,2,9,1.614502877781422,0
97,67.50061123201934,0.047819099312770424,0.7465560195286944,4,4,1.8753122433857288,0
98,57.02951201944046,0.07606469352624949,0.7807494505301822,2,7,1.7762039024742693,0
99,12.796103941850472,0.10323447177774588,0.8787484957695364,3,4,1.2650290695920474,0
100,21.868056969263492,0.11804302301006118,0.6375822835974729,1,13,1.5785257317679022,0
101,13.457210425540769,0.06045832443942551,0.949054041044226,2,12,1.7011751200608392,0
102,80.00514523901585,0.0,0.09665370922371104,15,13,1.2402330706075233,1
103,44.579157918395936,0.054690924343374706,0.4947728937012088,4,13,0.6731413410564016,0
104,65.94277602811731,0.009088757435575046,0.8175394709012815,1,4,1.1568961457710563,0
105,109.83231213187024,0.0,0.8759568102629527,9,22,1.7637170573023473,1
106,37.42214520637624,0.0015286732004658043,0.590057006240516,0,11,1.3949621080906025,0
107,55.14212153391927,0.07305625109981953,0.9143075541992518,2,7,1.5866875655140085,0
108,93.11062523973536,0.0,0.0859652214754661,19,9,0.7779020332288813,1
109,35.16779820407847,0.007855722257717522,0.5661426924266854,1,6,1.9465066523165087,0
110,18.46779008116723,0.04564547244461679,0.9901128836291332,2,4,1.1061207942399642,0
111,41.872659820514485,0.0004327723327753796,0.4844269168292551,2,5,1.4804532840765934,0
112,27.734341597940485,0.07382729987588049,0.521209401041494,0,4,0.5283083818859079,0
113,112.26674175768304,0.05104981925285954,0.5105349035428157,3,7,0.690978893382937,0
114,98.89324175208587,0.01524249237435454,0.9363938260047222,1,8,1.6730514048273784,0
115,79.67441321614658,0.0,0.1576738972994092,17,9,1.951954168280382,1
116,190.5491968571681,0.7294907694815516,0.49126256993336376,5,5,0.9800830325832173,1
117,98.40392845890258,0.03556411282089865,0.6641940510210094,3,6,0.5557711024118972,0
118,30.52270647746394,0.06835928387663094,0.7691788150418812,2,10,1.0412999029702064,0
119,108.18148983389756,0.0,0.45007845099363,9,15,0.5262021954185039,1
120,69.32764661072159,0.0,0.9294498210444032,12,22,0.7885596383937037,1
121,98.81841706804688,0.07880560416119724,0.8821621212649211,1,14,1.6287080225806077,0
122,108.57004299158426,0.7077342435034119,0.7031240641459829,1,8,1.905632597159744,1
123,44.98038224690502,0.05548030555961361,0.9802759691555023,1,9,0.63117362655333,0
124,22.105711698044445,0.0964750939309135,0.6506565875650598,1,3,1.3368511682157638,0
125,63.13116218330445,0.602743050088733,0.9904661914218987,2,5,0.880821269186048,1
126,56.98185674888819,0.013492849404358282,0.8007519992821763,2,8,0.7085886886908943,0
127,99.98162425147424,0.010145486713488933,0.7808027639523649,1,5,0.8284703448373363,0
128,188.424655484756,0.6961304062472682,0.49957293717747103,0,9,1.3666446012465612,1
129,10.764734358430978,0.0,0.19580103447146802,12,11,0.5977017521659416,1
130,66.18220328353223,0.005309312282136997,0.6564938127523692,0,5,1.1513278942526264,0
131,55.91521034636569,0.0,0.32616056937188825,14,3,0.7028417764327458,1
132,34.43185915178033,0.06429934073393306,0.40756451198545546,1,12,0.9090155785917222,0
133,23.18519040670511,0.08474780450813495,0.7358534101830296,1,8,0.7861314946148958,0
134,47.137668854399074,0.015662567930703565,0.7164397732736059,3,14,1.8244632497463458,0
135,113.72006743037711,0.07667347462264709,0.8316121734214952,1,3,1.5620169963069344,0
136,45.55232252228308,0.057233731942744163,0.9341548318106813,0,3,1.8026938684212057,0
137,120.7205431051865,0.8203966135679421,0.44764395078581776,1,10,1.0751942518215387,1
138,87.33208547846957,0.11848134001813382,0.8388978942042173,4,11,0.9701200472805052,0
139,49.99925626172234,0.08609683311196938,0.5124471664585494,2,4,1.0708807923466506,0
140,116.89602909930568,0.0788968002229951,0.9149062318942984,0,11,0.5278222935866113,0
141,115.86920244363223,0.06845396818468134,0.8914381083169937,3,7,1.5870564127228373,0
142,37.696052540790056,0.4854343887766294,0.7244762529913267,1,10,1.0246586853426174,1
143,64.69733564816241,0.11968394178596445,0.826145679173987,1,9,0.9699857053651875,0
144,43.09661407984466,0.11765510050254928,0.5886100679102491,0,9,1.3972115980557993,0
145,41.33245438152144,0.06457381505934258,0.6827007393596888,3,6,1.1543748675647247,0
146,14.057564208998608,0.0546220016801114,0.8929821386262831,1,4,1.9712650523358477,0
147,77.05207673778865,0.0,0.05877863275019966,7,7,1.0343795643482019,1
148,65.29469255517476,0.0,0.345314393785581,11,13,1.42084376331187,1
149,15.66266263749883,0.055453790724210285,0.6965274683501799,3,13,0.9674766509144777,0
150,40.651111066027255,0.05140108683880387,0.896949551462331,1,5,1.985892470315985,0
151,109.90924745633191,0.0,0.25380763697649394,15,11,1.1676665520801923,1
152,36.35180797336697,0.6284583699754165,0.5042569558814463,3,8,1.4511932163002044,1
153,46.689184674062176,0.5073240145102442,0.8272084121984684,3,3,0.6900825064290156,1
154,63.83980363053193,0.0,0.21355205216978596,15,5,1.5995363222954873,1
155,118.42154995216607,0.0,0.46038248711412,6,35,0.903815086813433,1
156,36.626079866265044,0.4104139969987704,0.5439244676535668,2,6,1.172919879244508,1
157,83.93491021464664,0.0,0.25752371378327016,11,11,1.824699593491187,1
158,93.77815768615893,0.06376779683955866,0.6087648469493,2,13,1.9558287723276522,0
159,65.05223371049513,0.6713569760919055,0.6702105873432476,2,8,1.1368581527605355,1
160,90.10379834730455,0.032830112137724486,0.849295802177984,3,6,1.7522040019317497,0
161,50.456144599117856,0.11121465397373119,0.7906885509290045,3,3,0.5800234918247911,0
162,79.55364136529374,0.05882760977543223,0.7725571404870587,2,10,1.7713610446853938,0
163,79.68826818369841,0.1010409374206331,0.6114249679657926,3,13,1.4442654832289745,0
164,68.93521524822344,0.0,0.9048685318508559,12,10,1.233059252587403,1
165,19.931874705984914,0.0570364409601144,0.6827723004388988,3,13,1.8349455577058715,0
166,101.88327451481618,0.08619483286922915,0.9874629628090927,5,13,1.7680058337596207,0
167,81.5144528644037,0.4516101115415883,0.7804852829774421,0,10,0.945417643930358,1
168,30.517036143983965,0.0404258357371896,0.4757588449387017,1,8,1.6872325735171363,0
169,14.48526557102403,0.0,0.8057065372452604,10,25,0.6492364004935589,1
170,74.9982237507066,0.07497682292799125,0.5950624092590194,0,8,1.734145903201055,0
171,84.53207980265107,0.059804573454110325,0.8117963180116585,2,7,1.5131834270348756,0
172,11.824661182064176,0.04405371078403318,0.4417846888974435,0,7,0.6317994963979141,0
173,66.33023641292091,0.10578675132816012,0.5049288623055757,2,12,1.5246202602112031,0
174,34.914535271773175,0.013525401929869075,0.9134423553434718,1,12,1.3707789150145553,0
175,145.74421250107108,0.5090230559909369,0.5363077342141089,3,13,1.3918251517175673,1
176,29.18030719054906,0.05843077779829323,0.902224675145764,2,10,0.9362959026945479,0
177,86.00315119127126,0.023324288791936407,0.5675656530726463,5,9,0.899745800019268,0
178,52.54088809305912,0.10332661094611098,0.7857291460352246,3,10,1.64380266808103,0
179,113.0402987610408,0.030416321365879607,0.8164903441058986,1,14,0.8852202215258587,0
180,25.127303856059257,0.0,0.7075928518870318,12,25,1.169393377714848,1
181,47.51729861552844,0.07601164081341859,0.5831864060180387,3,9,1.542183497898177,0
182,22.482087336464797,0.019867621810242486,0.5275866258226577,0,4,0.6194243769911567,0
183,111.7162980106419,0.5083701628694516,0.41991361273745575,0,13,1.3918225739174859,1
184,106.50732887190792,0.04858964033650039,0.5823678407444343,1,11,1.3840645589721758,0
185,38.37357904866712,0.10792286347792371,0.7918976743187698,1,9,1.5263430663320383,0
186,82.59824506375969,0.019927733328232854,0.9629828910690896,2,14,1.0548921429584879,0
187,99.89444202213375,0.07958349904180076,0.9227226893578312,4,13,1.1734696610957596,0
188,71.07208927594085,0.024541244466714573,0.8596388659211815,2,8,0.9949539709170405,0
189,68.26156361916071,0.049889886303859904,0.8730684059519792,6,11,1.7122523707831636,0
190,36.603751999049685,0.06487402612495191,0.7989909420855972,1,3,0.6959161400541987,0
191,20.241304458648912,0.5653903906650823,0.5561721145396018,2,13,1.9444309303629947,1
192,108.69373337486594,0.06927677018276973,0.9443170184234979,1,4,1.452254233968826,0
193,109.04598628796634,0.0,0.8024393871435005,9,7,1.8303600865882639,1
194,79.64116030005947,0.0,0.056641985910161424,9,12,1.1393471873971464,1
195,47.29327701535708,0.07230136050637864,0.46659368152808867,2,14,0.998418605587995,0
196,48.4130532073927,0.0,0.6682333262838553,11,12,1.8510887151859752,1
197,89.85512467572633,0.07681576984691066,0.6762149627211558,2,13,0.6483095433144541,0
198,108.68212859478348,0.4965212581049356,0.918738165713602,3,7,0.6756608472579166,1
199,107.5795066691629,0.3954605045246733,0.7279889321126731,2,3,0.949020164727016,1
200,172.41535807980952,0.7322414165457366,0.6282403293822458,2,6,1.9396624726494778,1
201,80.62348107697166,0.0326122437208557,0.9860801971063956,1,10,1.4496029147976606,0
202,34.65971306901967,0.5866809516436793,0.4664323559957894,3,8,1.3312905449230974,1
203,27.779158550407516,0.04816409828605909,0.6535290569871668,3,3,1.558034504533131,0
204,108.84096073797872,0.00447823962900773,0.4252148051028432,2,14,1.1262118341172493,0
205,76.7071965625549,0.092250837183765,0.8439424724601583,0,3,1.6371102521311989,0
206,11.011675677829261,0.10045194021466827,0.9508459313194904,1,5,1.0898460469593163,0
207,38.091365487474356,0.6762541074804576,0.5680223977302936,1,12,1.7395447772846968,1
208,82.98519460188614,0.0,0.22140546971208358,19,10,0.9009426231147568,1
209,10.556774223084055,0.023908411618265464,0.5753309382771387,1,13,0.9163199889470364,0
210,27.688885655924853,0.3728718618121066,0.9464620969863491,3,13,1.2835749581401028,1
211,70.36071683032446,0.02417327575556182,0.8523771421580704,2,10,1.1461417375426026,0
212,86.10847174619626,0.005044368262850485,0.8829440661048632,3,5,1.4721737664270431,0
213,81.71573854528606,0.11644605873509849,0.4108039333602727,4,9,1.0464361320103683,0
214,34.669624040661574,0.09686238817406749,0.9776862142444156,3,14,0.8458259736055502,0
215,88.33971434822894,0.04328438434872385,0.8360025952421939,3,5,1.2047128443243516,0
216,36.097399624648006,0.05782899257637903,0.5828506572316801,2,6,1.3414347492457193,0
217,45.79396679751945,0.0,0.8976367989153082,13,27,0.7139000807445357,1
218,92.11405456298266,0.03503603527810423,0.568912719048958,2,6,1.335077938599748,0
219,81.45961889519361,0.0,0.9236523037396768,7,12,0.9788850578718453,1
220,103.41457515435957,0.07166927619865013,0.46754823424716224,5,7,1.088677827302762,0
221,82.33741815303777,0.517094477804625,0.8222115864764774,4,9,0.9189771935949218,1
222,72.51394636690188,0.08607700948002099,0.7244190859869462,1,7,1.8971154916895898,0
223,20.304224461090172,0.05368421735902465,0.4579206821172645,2,6,1.5250044219203207,0
224,50.44873833653769,0.0,0.5451362969553034,11,25,0.8936904671010251,1
225,39.1722604449898,0.0,0.4074424217663889,12,15,1.4675470018279253,1
226,36.83886077169919,0.10483130319499481,0.6812607792787035,2,4,1.7728586143730691,0
227,117.03116102276901,0.0,0.23181003575611353,14,12,1.102445312499153,1
228,53.24074971334365,0.062043103466257195,0.7590144905786553,3,8,1.7449362637342734,0
229,108.12512106948246,0.01731039228933729,0.5783426846251704,2,4,0.7316224165099885,0
230,79.42524885969891,0.074674965100517,0.5799514669041909,3,5,1.7341720472992521,0
231,97.42924338958133,0.0554677159089363,0.845915919238962,2,3,1.3104413640085495,0
232,65.29008024157113,0.11228062356980709,0.4288857015870121,3,7,0.8344617320149732,0
233,73.4594273088995,0.047027270512309614,0.9417369971151923,2,11,1.1107120768338672,0
234,64.17694632007503,0.04834388869801248,0.9113583246347089,2,4,1.9819894886699252,0
235,31.476728657784896,0.07809280677379322,0.8006828099358438,2,14,1.6753340249636393,0
236,89.46973267876558,0.06323834619917136,0.7559329420644305,3,9,1.3626295420776728,0
237,40.884959868494136,0.04493398530461218,0.9353814988837913,2,7,0.6727458678567884,0
238,12.674756307459923,0.11877292988161074,0.5111981077172287,1,4,1.1267173743522503,0
239,81.00195254978846,0.03626226119993002,0.44738149731449717,1,10,0.8945772710179059,0
240,29.482174734775384,0.03330345503820342,0.5437061019457229,3,13,0.6065016192580854,0
241,204.21079970187702,0.6264574397476306,0.8767469672201141,0,8,1.3133065830789725,1
242,114.93214347028461,0.1037313154226524,0.42080216003589,0,6,1.8337785497613142,0
243,110.63508292424933,0.0004047532260666608,0.7496841010500939,3,6,1.5133998022611876,0
244,50.717457028098885,0.0,0.9972625097147859,13,10,0.8745205819707668,1
245,11.700227818175417,0.024150379308588914,0.9134176563025237,2,5,1.3603769104306838,0
246,112.1150418846498,0.0,0.3392528783393453,14,9,1.9148514250204534,1
247,57.10025631490458,0.07085360259143712,0.43818454557198544,2,5,1.584372579384403,0
248,116.33203009480366,0.0,0.8988241086314259,11,17,1.534210849110146,1
249,115.99819747981782,0.01949406334135978,0.7593871049063263,2,12,1.9522372493412745,0
250,103.83104010140961,0.11829647072683058,0.46895979823574013,3,8,1.6983099667760373,0
251,42.389378127654425,0.05570347469059572,0.4563143708940137,1,8,0.7049353146481282,0
252,52.36075014621178,0.0,0.3412820851018855,12,6,1.0214526304643021,1
253,103.62503386685425,0.0716836889952661,0.801520157762847,1,8,1.9477110511065292,0
254,44.86142056719054,0.019244815812623176,0.8975720795900533,2,5,1.234558091296997,0
255,28.644202135470174,0.034725372104631336,0.9273873401693604,2,9,0.6674561679817781,0
256,71.24813887041852,0.0,0.7430634112289933,10,22,1.1879073195085128,1
257,112.9770251576859,0.07375497392152987,0.7104678110530247,3,6,1.545489851106201,0
258,86.56327763424703,0.06594640479436771,0.6582564461925942,1,4,1.9963223325218618,0
259,72.70672870983014,0.09412367345293993,0.5901679526746716,1,13,0.9858579748448029,0
260,20.68941431478454,0.03230798142891794,0.6607575765152272,1,9,1.2711303123189106,0
261,77.65079493690867,0.07842505760478408,0.8643277934380938,1,5,1.8195210569746907,0
262,118.90592351146896,0.03491706068986385,0.761154058609079,4,3,1.0329008270860003,0
263,25.409241676017643,0.07041031436953445,0.9355139739729077,0,4,0.6638923348862859,0
264,67.01626176001105,0.07260371612222503,0.6660280086275127,1,12,1.9234038125022561,0
265,106.5110379120751,0.014620693362538652,0.7642537472312525,1,11,1.23266121007025,0
266,91.48454795296249,0.06583597328235193,0.7787845318551933,1,14,1.2541755661579574,0
267,86.67173150947947,0.0,0.05649179748354913,7,10,1.4318002169062733,1
268,87.27324923858203,0.0014325959945018995,0.8215802638513099,1,8,0.5053049355548369,0
269,49.544026634173065,0.06014529016496298,0.5424600810248837,0,8,1.8966967633532739,0
270,42.29510286909427,0.08370262663296898,0.7074182665274744,3,3,1.0421766271618125,0
271,99.0297271026365,0.008739927478798646,0.4625348816850086,0,4,1.095397793576523,0
272,99.11247341470988,0.11264529797004325,0.6307067965868876,3,6,0.7611638712998525,0
273,105.37795504381141,0.05505066383873451,0.6926002411727586,1,5,1.0672274199386915,0
274,110.45646078121185,0.11260995307488743,0.7913345557272835,6,3,1.7059152961640782,0
275,66.24766387470316,0.0,0.2747871081647751,13,10,1.6999875088333023,1
276,65.16679241559196,0.0128878108429359,0.7603906399290135,2,9,1.9036952613431792,0
277,97.81246968634527,0.11398831133034416,0.8461563497059359,1,6,1.1048442090211936,0
278,81.49603238555417,0.013103651931041606,0.7037596356971216,1,14,1.5630822556228765,0
279,87.21635649834737,0.05537949581416032,0.7804624188257988,4,14,1.2608563328113356,0
280,97.53719363797111,0.11255904800722387,0.44255932968026407,1,11,1.7060341842786966,0
281,107.9005875999323,0.5956259938909594,0.5526349485051082,2,13,1.5688130136994953,1
282,47.17946725366894,0.027924984046664582,0.6171118559230833,3,6,1.0518543879294135,0
283,51.31412479039384,0.004174197703048086,0.6834960130039082,0,3,1.0050107513805386,0
284,20.33801338249559,0.0951732810033865,0.42738924730143024,1,12,0.8786636945419514,0
285,132.49946791724247,0.5030728186243398,0.48401445853199065,1,3,1.3647736857329567,1
286,13.95365011764163,0.07150603652028119,0.5660885846747835,1,3,1.9457642773907893,0
287,61.21578199457062,0.06167054314817288,0.9829196145406304,3,3,0.800100106426349,0
288,69.69090981783343,0.0,0.5988082042618305,12,15,0.6428786823564878,1
289,41.51953773411128,0.004121206122386205,0.6892246348672495,2,3,0.6791009631144704,0
290,74.99165866259118,0.07838775225682142,0.5176586276430357,3,4,1.674648014375225,0
291,13.355027493295438,0.020594802226147773,0.766468042645461,1,6,1.0251572064268455,0
292,14.108300762413586,0.3900573150953404,0.5684099293095846,2,9,0.8365502415385695,1
293,100.48606167256241,0.11174360162456344,0.524195547063056,3,4,1.02926617756025,0
294,49.62097055523892,0.08228723412908184,0.7099435770675875,1,10,1.4679962192442826,0
295,23.976656391707326,0.08484406656406038,0.4033034794962525,2,9,1.3201806872424255,0
296,67.44675860602848,0.027909632713353654,0.40459841958953524,3,11,1.6153841097818389,0
297,94.6992908408472,0.1056904605668062,0.5314412854611147,2,8,1.0086112227226645,0
298,33.74031302465275,0.0,0.4220328175004927,8,15,1.178042860197028,1
299,78.51795234009003,0.06452790849398413,0.4648154524784148,3,8,0.6529525534443852,0
300,19.38822114931448,0.0,0.603316389603251,9,15,0.6095879690491721,1
301,15.684989328546846,0.10285010133770765,0.8815514077478876,2,9,1.1933828642661508,0
302,68.44900947249627,0.032513696979873115,0.7432291860215805,0,11,0.9523949111688853,0
303,125.0457540788011,0.595800385819517,0.7076006355738498,1,5,1.4192008582041962,1
304,80.11728916480273,0.5471300303597944,0.576093293924873,0,5,0.5645032481668579,1
305,89.87004670949277,0.09065540557178953,0.9590522316596898,1,4,0.6826495663993482,0
306,211.21871173358184,0.705612999018679,0.638209024742315,1,3,1.7977862166595928,1
307,66.79303831313149,0.0689480284392057,0.45225566007746293,2,3,1.3494674322786568,0
308,45.52521202353706,0.005810316697269795,0.7702399096706808,3,5,1.5680818005368407,0
309,97.4704814245574,0.04864107885279443,0.46830303608596086,3,9,1.7629581780609436,0
310,39.79154763882816,0.5452623824349236,0.6071338856810152,2,13,1.1957515144250783,1
311,58.286856277619975,0.0,0.18999031098505614,15,11,1.6415905759512142,1
312,33.53436350576866,0.6124175636396496,0.9245335148111055,4,4,1.2868783686102865,1
313,12.788581775700326,0.022069255814815784,0.6961279482040712,1,9,0.8341231554105558,0
314,115.89132561457176,0.5302668482426925,0.8213552596189986,3,3,1.0064842532014093,1
315,183.52406386141678,0.7123669409927893,0.9956901033994422,3,4,1.2355256615834913,1
316,86.55716267030678,0.043100830545450726,0.478893471938789,4,8,0.9753283282584062,0
317,54.98482388556969,0.046002196111826696,0.5648389153117117,2,13,1.0032915370248476,0
318,29.062375207793036,0.05699140236340617,0.6367456453585878,4,7,1.0060892468731497,0
319,27.208074693819466,0.07203485312741557,0.6530969071232988,3,10,0.6842599682856563,0
320,37.526718798105485,0.0685173182997839,0.6466126451593275,2,14,0.6269639108183771,0
321,126.74687961181186,0.8054943157546501,0.9445666015339329,3,13,0.5697440595369565,1
322,88.60555149700686,0.004678968564599408,0.8284195866801138,2,4,0.6664343915515052,0
323,148.7190805901108,0.7808746856981287,0.7647431284544223,2,3,1.015560638203427,1
324,40.79272866405371,0.09008270621864661,0.5856236307176692,4,9,1.3908077086745856,0
325,115.03518087295134,0.11390206613673219,0.8942742305327769,4,8,0.7822203908141134,0
326,91.16866083653454,0.0,0.09815462458420737,10,10,1.832013269003957,1
327,127.76210239725735,0.5263001612493525,0.8927189695301359,1,13,1.7125736468591741,1
328,77.28928208577875,0.041841754678195994,0.40093906311488375,0,10,1.2807906692137454,0
329,56.15600686705689,0.0,0.7818408221100442,8,10,1.5863147462200398,1
330,37.250408845127325,0.021569628160591024,0.43068122886526045,1,10,1.0494927870481376,0
331,88.4825903729498,0.650859381054794,0.5545643322002332,6,8,0.5551666890996348,1
